zcta,HouseCount,HouseMedianIncome,IncomeUnder25K,IncomeOver100K,JobCount,latitude,longitude
70447,4271,101505,10.5,45.5,540,30.422679,-90.205893
70448,9273,79426,13.2,31.2,1240,30.36218,-90.039451
70449,1538,50119,23.8,26.6,78,30.273961,-90.670146
70450,1189,27358,43.8,8.6,20,30.928745,-90.266751
70451,10,-,0,97.3,10,30.54842,-90.480881
70452,4670,49886,23.3,14.6,380,30.420852,-89.799212
70453,272,41875,46.6,28.6,24,30.700689,-90.764888
70454,11088,55884,22.2,21.2,1488,30.362846,-90.358594
70455,370,-,34.8,45.5,76,30.529855,-90.323981
70456,829,35503,34.4,10.5,68,30.787059,-90.50462
70458,14158,65109,18.3,23.0,4344,30.26187,-89.794189
70460,7793,48750,26.5,16.2,1640,30.297957,-89.840688
70461,10002,63948,17.1,26.0,1014,30.234239,-89.715369
70462,2150,48452,29.4,19.0,112,30.376279,-90.58074
70463,93,-,25.8,30.4,12,30.658383,-89.903929
70464,189,39441,1.6,25.3,2,30.551195,-89.919008
70465,226,30000,40.3,18.7,10,30.856259,-90.52393
70466,3297,44604,29.2,17.1,140,30.568714,-90.500761
70471,7910,83019,15.5,30.0,3976,30.407038,-90.063421
70501,11332,26365,47.3,8.9,7664,30.241832,-91.991039
70503,11128,72632,15.7,26.9,10524,30.172487,-92.060225
70506,17369,43677,29.3,15.0,5316,30.195483,-92.081327
70507,6199,47201,27.3,16.2,786,30.278324,-92.028037
70508,15970,72109,16.0,26.6,8408,30.155238,-92.028225
70510,9292,47483,30.5,19.4,2264,29.894612,-92.193173
70512,3438,50996,27.2,17.1,224,30.415729,-91.920497
70513,163,-,13.5,59.1,10,29.899969,-91.903251
70514,902,41250,26.0,12.0,60,29.849782,-91.546936
70515,1105,32411,41.5,18.2,70,30.452467,-92.577743
70516,198,42440,0,34.8,42,30.370902,-92.303577
70517,9900,42144,28.8,16.4,1824,30.298246,-91.83357
70518,5538,72758,17.1,28.2,1640,30.13477,-91.927455
70519,92,-,69.6,30.6,8,30.080175,-91.897382
70520,6806,56543,25.1,24.6,626,30.329615,-92.033349
70523,399,36875,16.6,14.9,20,29.871779,-91.440008
70524,128,36250,32.8,23.6,4,30.556953,-92.311285
70525,5336,42862,32.4,15.1,322,30.411533,-92.218808
70526,6785,31322,42.9,9.2,1976,30.210073,-92.379963
70528,799,43403,33.3,12.4,76,29.939505,-91.984992
70529,4216,50846,23.0,19.0,304,30.202279,-92.16158
70531,495,31335,40.2,21.1,30,30.233947,-92.517483
70532,967,33716,36.2,14.3,56,30.452737,-92.697025
70533,2661,50325,26.4,21.3,154,29.89014,-92.046464
70534,291,38036,33.2,22.8,18,30.21704,-92.43818
70535,6659,39257,33.8,14.7,938,30.463256,-92.420164
70537,214,33947,22.5,20.1,18,30.251621,-92.570192
70538,4949,39745,29.2,9.9,1500,29.623891,-91.54592
70541,167,23750,52.7,28.4,68,30.426726,-92.04756
70542,1493,50982,23.0,23.3,102,30.009678,-92.584774
70543,1756,52533,22.7,16.2,80,30.335404,-92.501138
70544,4323,36967,30.8,8.9,216,29.904121,-91.662095
70546,5884,36722,37.2,15.6,880,30.266368,-92.673552
70548,3875,39148,31.1,11.6,286,29.812965,-92.405155
70549,1488,45000,30.5,16.7,116,30.069149,-92.8047
70550,53,-,100,42.3,38,30.518594,-92.187657
70552,654,36887,33.7,27.6,64,30.067506,-91.672805
70554,1892,31175,36.1,5.2,164,30.61818,-92.484346
70555,2861,67920,12.0,24.8,272,30.0814,-92.145854
70556,117,-,48.7,23.0,28,30.195678,-92.557129
70558,0,-,0,0,14,30.100525,-92.075759
70559,927,46725,25.5,14.7,30,30.128785,-92.502668
70560,14821,39823,32.5,13.3,7236,29.921943,-91.878669
70563,6867,63661,16.7,24.4,530,30.016633,-91.710049
70570,14055,28843,45.8,11.5,4848,30.533657,-92.104961
70575,42,-,28.6,47.5,6,29.948922,-92.158095
70576,251,36964,33.9,18.2,36,30.780968,-92.418253
70577,1511,33240,37.3,12.6,120,30.551694,-91.94098
70578,6161,43979,27.0,15.0,538,30.231922,-92.261544
70580,69,-,47.8,37,8,30.675238,-92.428327
70581,306,41667,24.6,28.7,26,30.250866,-92.731431
70582,6908,48813,26.7,16.1,540,30.161555,-91.783868
70583,4411,44985,33.6,23.2,740,30.261419,-92.124012
70584,2901,43487,34.6,17.3,146,30.389143,-92.097427
70585,81,29821,38.2,47.1,20,30.878345,-92.407676
70586,7467,30631,43.3,11.1,696,30.746507,-92.328138
70589,1229,35610,40.1,23.0,94,30.680315,-92.003197
70591,1888,45510,31.1,15.8,158,30.257744,-92.832802
70592,8211,76883,10.9,30.6,718,30.080623,-92.012358
70601,13577,31773,39.7,8.2,9066,30.226792,-93.215443
70605,14329,68551,16.1,26.2,4938,30.129276,-93.273527
70607,10979,38750,30.5,14.6,676,30.038425,-93.190125
70611,7406,67969,14.6,25.4,960,30.348118,-93.2036
70615,4829,30890,42.6,14.6,992,30.255414,-93.126507
70630,721,59886,25.9,31.3,44,30.025828,-93.016789
70631,203,49375,31.6,30.6,114,29.853375,-93.568288
70632,233,95938,2.1,43.5,12,29.836945,-93.057766
70633,2474,43896,23.0,13.9,208,30.426005,-93.39129
70634,9490,48326,27.0,16.9,1064,30.793357,-93.240067
70637,262,40938,42.0,8.4,10,30.697645,-92.963463
70638,250,41750,37.2,12.6,10,30.849499,-92.797226
70639,164,21711,58.5,31.3,14,30.978267,-93.491139
70640,147,24271,52.3,28.5,8,30.371889,-92.904613
70643,100,61304,11,8.9,26,29.820556,-92.811553
70644,37,-,0,48.9,4,30.792345,-92.945596
70645,530,45789,20.6,16.4,58,29.928002,-93.473885
70646,191,-,32.5,45.5,10,30.088895,-92.918575
70647,3517,51679,23.1,21.0,222,30.254625,-93.023942
70648,2604,47300,27.9,17.0,222,30.505073,-92.889361
70650,100,55385,0,58.8,20,30.237437,-92.923188
70651,122,-,31.2,36.9,2,30.572014,-92.960894
70652,897,60274,21.4,25.2,34,30.608462,-93.267444
70653,1352,38333,37.5,15.4,84,30.667154,-93.562092
70654,89,-,33.7,57.2,6,30.664148,-92.884378
70655,990,39554,36.5,16.0,70,30.661486,-92.731603
70656,1377,38977,33.0,12.5,42,30.95998,-92.966844
70657,1782,60735,28.4,24.2,48,30.503084,-93.153008
70658,305,67679,21.3,17.8,14,30.527772,-93.043397
70659,590,49327,26.4,16.3,38,30.921932,-93.284285
70660,524,49028,24.4,29.6,20,30.556098,-93.444692
70661,970,47720,36.5,14.5,16,30.353644,-93.653664
70662,128,33882,33.6,23.6,4,30.799636,-92.993152
70663,10659,53169,23.6,18.5,2744,30.290269,-93.371695
70665,4100,64684,18.0,27.6,396,30.121881,-93.451224
70668,2544,46341,32.9,20.3,144,30.187906,-93.598313
70669,3810,55423,28.3,19.3,474,30.242348,-93.272318
70706,7915,64211,16.7,30.2,792,30.607223,-90.907369
70710,1692,68261,17.9,33.6,98,30.353674,-91.259393
70711,1628,64688,22.6,22.8,132,30.524507,-90.592005
70712,194,57143,0,30.3,6,30.969575,-91.596702
70714,7066,51522,23.9,16.4,984,30.587189,-91.127633
70715,529,43063,33.1,19.5,36,30.762706,-91.676527
70719,1708,60313,20.1,31.3,102,30.363189,-91.299551
70721,294,26492,37.4,24.1,12,30.223391,-91.079505
70722,2170,50068,31.3,15.8,222,30.854787,-90.945939
70723,474,41250,36.5,20.3,200,30.059602,-90.840237
70725,645,65069,31.3,21.9,44,30.128093,-90.95943
70726,19860,63152,17.3,23.3,3684,30.425575,-90.88612
70729,275,-,42.6,18.8,22,30.587693,-91.344857
70730,1345,49449,26.0,15.5,40,30.809877,-91.094643
70732,481,45901,28.9,6.3,22,30.618869,-91.608423
70733,594,42500,36.6,20.3,26,30.299463,-90.813088
70734,2380,90671,19.1,38.5,432,30.206556,-90.996999
70736,213,32989,42.2,19.8,4,30.632183,-91.338362
70737,15691,72852,15.3,29.1,8432,30.22238,-90.922197
70739,4858,83344,13.3,33.4,332,30.601066,-90.965337
70740,634,44864,25.7,22.2,42,30.310055,-91.439763
70743,61,70313,0,44.3,8,30.031371,-90.775454
70744,2250,35272,36.4,18.1,90,30.553487,-90.674224
70747,79,33125,48.2,34,8,30.873669,-91.676232
70748,1602,44123,33.6,18.5,124,30.817729,-91.193986
70749,595,52725,15.8,25.3,26,30.648235,-91.391236
70750,607,25163,49.8,16.8,62,30.504377,-91.776385
70752,339,67649,35.0,31.7,12,30.58668,-91.406589
70753,389,24238,53.3,18.4,14,30.942185,-91.732185
70754,4270,56014,15.9,22.9,228,30.40741,-90.75046
70755,772,70000,17.3,33.1,78,30.593309,-91.530033
70756,159,86979,18.2,53.7,10,30.546816,-91.614154
70757,1123,39575,34.5,16.8,48,30.489381,-91.519489
70759,626,39900,25.9,21.4,34,30.697384,-91.579455
70760,2446,36019,39.9,9.6,372,30.707221,-91.448787
70761,313,32813,42.2,28.8,18,30.974954,-91.038279
70762,392,-,22.7,23.6,28,30.57834,-91.464653
70763,1466,74318,18.1,31.3,64,30.044862,-90.741876
70764,5957,45968,27.6,16.1,1276,30.216866,-91.282778
70767,5786,57035,23.8,27.2,868,30.481128,-91.330712
70769,14258,88759,13.1,39.1,1224,30.30743,-90.940643
70770,1158,60189,16.7,21.2,48,30.643797,-90.996933
70772,383,38250,36.8,19.8,18,30.436961,-91.468653
70773,95,-,45.3,29.9,2,30.610267,-91.363185
70774,3731,78183,14.8,33.9,190,30.214554,-90.761904
70775,3627,56315,22.5,26.1,728,30.858253,-91.369
70776,1122,68417,19.5,25.1,218,30.265844,-91.086139
70777,1608,52361,12.2,23.2,96,30.740249,-91.078628
70778,1305,60054,26.9,24.0,188,30.157756,-90.862682
70780,567,47788,24.6,15.2,22,30.298733,-91.185298
70782,126,24459,56.4,29.5,4,30.951919,-91.511804
70783,1164,54833,30.4,26.2,34,30.685464,-91.403798
70785,7417,59959,23.4,27.3,570,30.557101,-90.819236
70787,0,-,0,0,2,30.961632,-91.44071
70788,1563,47039,35.2,25.7,108,30.140492,-91.172838
70789,266,37308,36.2,16.8,10,30.940581,-91.082957
70791,8954,72631,17.9,26.8,928,30.651982,-91.15444
70801,30,-,0,56.2,4288,30.449653,-91.185979
70802,10089,24920,50.1,4.9,5448,30.444469,-91.177692
70803,23,-,47.8,64.2,264,30.414317,-91.177664
70805,9706,25783,48.9,5.3,1944,30.488923,-91.158261
70806,12451,41436,33.4,17.4,7752,30.448758,-91.124753
70807,5737,28953,44.5,6.6,712,30.543725,-91.219682
70808,13054,61807,22.8,23.6,4648,30.404146,-91.139137
70809,10922,71685,12.7,29.3,4036,30.394045,-91.070972
70810,15270,81004,15.3,27.0,4292,30.345423,-91.094293
70811,4767,44063,30.5,10.6,488,30.537682,-91.134907
70812,3610,39690,31.4,9.3,60,30.500727,-91.110436
70814,5210,53026,18.4,19.7,684,30.485173,-91.068002
70815,10671,49322,24.2,18.7,3240,30.455463,-91.066262
70816,17587,49413,18.3,20.4,9324,30.431813,-91.021967
70817,12772,86968,8.5,36.3,2828,30.375107,-90.98042
70818,3615,70154,15.7,28.2,440,30.542532,-91.049894
70819,1620,60739,13.3,16.0,130,30.472288,-91.007583
70820,7646,27368,48.3,12.6,548,30.36599,-91.203034
70836,0,-,0,0,288,30.391248,-91.090342
71001,1784,29592,44.9,17.1,224,32.591547,-92.889253
71003,532,29850,31.7,12.2,20,32.629546,-93.030824
71004,257,33750,24.9,12.2,22,32.748798,-93.859811
71006,4551,68568,17.8,29.1,344,32.722671,-93.630383
71007,350,63077,24.8,26.6,28,32.362527,-94.006751
71008,332,33542,35.3,10.9,16,32.347123,-92.968651
71016,802,42115,26.7,12.0,44,32.224441,-93.116314
71018,725,27868,43.4,6.5,26,32.823719,-93.426706
71019,3069,40267,36.7,17.2,262,32.048755,-93.316966
71021,377,17091,66.9,8.9,12,32.967708,-93.446542
71023,1271,31993,41.6,14.1,40,32.476212,-93.410302
71024,775,32083,36.2,4.4,26,32.498109,-93.201695
71027,619,44010,33.2,21.9,42,32.253378,-93.640018
71028,611,36179,34.3,7.6,76,32.48972,-93.083643
71029,62,46250,30.7,22.2,20,32.8372,-93.841034
71030,690,55153,16.2,21.4,24,32.195972,-93.784896
71031,473,39402,32.4,19.9,16,32.002968,-92.904241
71032,868,39224,27.4,20.6,62,32.094865,-93.795369
71033,1386,55875,17.4,16.8,116,32.41194,-94.011244
71034,102,58571,18.6,13.0,2,32.181488,-93.311368
71037,7307,52406,25.1,22.4,462,32.410397,-93.435079
71038,1731,24260,50.9,7.6,126,32.951539,-93.06287
71039,570,28045,41.8,8.1,18,32.430294,-93.2897
71040,3133,25831,48.3,8.2,284,32.76725,-93.014421
71043,210,40250,35.8,14.0,12,32.886012,-93.887836
71044,294,44375,31.9,23.3,14,32.954178,-93.882456
71045,264,50313,27.7,28.4,12,32.331739,-93.18461
71046,496,43879,28.4,15.4,32,32.163058,-93.948825
71047,4321,57124,18.9,20.7,260,32.289524,-93.914938
71048,23,-,17.4,103.3,6,32.838519,-92.845589
71049,1130,46111,30.9,12.9,96,32.009206,-93.966552
71051,953,47431,14.6,17.8,38,32.319454,-93.477953
71052,3694,30129,43.8,9.7,408,32.003718,-93.663325
71055,7563,31486,40.8,10.5,1940,32.676883,-93.293312
71060,1063,45104,26.8,23.9,30,32.654036,-93.980614
71061,701,36411,40.7,14.2,100,32.778033,-93.953876
71063,325,39727,30.1,27.3,10,31.911493,-93.515127
71064,1483,29182,45.8,13.9,70,32.91318,-93.679607
71065,496,32308,43.4,7.8,32,31.803198,-93.502679
71067,1454,44541,30.0,15.7,44,32.600224,-93.50464
71068,1591,34356,41.3,12.3,108,32.276728,-93.303454
71069,247,25893,49.0,4.2,10,32.967888,-93.987968
71070,717,40694,36.0,18.5,108,32.100774,-93.007304
71071,986,42308,26.2,12.0,96,32.921887,-93.456762
71072,553,36219,27.9,10.8,28,32.937113,-93.311269
71073,976,30227,43.6,15.3,84,32.51414,-93.311486
71075,2607,28125,40.9,8.3,298,32.986023,-93.511209
71078,2485,54403,27.2,25.1,188,32.256528,-93.781888
71079,83,-,29.0,32.9,4,32.956967,-92.808437
71082,2141,32957,40.7,8.5,172,32.832791,-93.964667
71101,2979,18869,57.3,2,18722,32.506371,-93.747221
71103,2628,19600,58.6,3.8,2780,32.491938,-93.772093
71104,6224,39255,34.2,11.6,1404,32.483775,-93.731646
71105,9784,54581,20.0,19.5,4280,32.456691,-93.70989
71106,13094,53089,29.7,19.3,4136,32.378491,-93.730669
71107,11741,38700,34.6,13.7,3900,32.589703,-93.861398
71108,6506,31803,41.6,4.5,2700,32.443173,-93.787826
71109,8038,23129,53.1,2.9,596,32.467911,-93.813872
71110,892,55208,11.0,20.8,90,32.504869,-93.596146
71111,16963,53431,24.0,20.2,8424,32.573248,-93.697166
71112,13037,51529,21.0,16.7,1860,32.453027,-93.620833
71115,6951,54122,22.9,20.5,526,32.268803,-93.579561
71118,10206,44889,28.6,12.8,886,32.393679,-93.804064
71119,4363,48445,23.4,17.6,236,32.490693,-93.92546
71129,5141,36086,32.4,8.6,1320,32.38606,-93.913664
71201,8835,46911,29.8,16.2,25696,32.532929,-92.105911
71202,8691,22132,56.9,4.2,520,32.399905,-92.05655
71203,13503,41878,31.2,15.8,2840,32.581992,-92.018573
71209,0,-,0,0,12,32.529023,-92.069585
71219,513,52782,27.7,22.1,18,32.325706,-91.69322
71220,8597,31287,40.4,7.8,1468,32.864539,-91.908541
71222,1327,27269,48.1,5.2,70,32.826236,-92.656885
71223,134,25952,44.0,23.4,14,32.888913,-91.654814
71225,2546,57120,24.1,27.1,216,32.51227,-92.338609
71226,698,33137,43.4,11.5,44,32.250749,-92.437982
71227,1520,53783,24.3,30.3,118,32.5352,-92.471563
71229,458,46154,30.3,15.7,22,32.631925,-91.896752
71232,2586,36034,37.5,11.8,302,32.405303,-91.466092
71233,101,24063,51.6,32.5,8,32.325177,-90.932097
71234,1474,56989,22.6,28.1,96,32.64523,-92.330531
71235,1791,41655,28.0,15.3,116,32.690015,-92.673804
71237,535,26583,48.2,9.6,16,32.59716,-91.494797
71238,1074,58478,19.2,26.3,38,32.363051,-92.375269
71241,3254,38634,35.6,13.8,418,32.779372,-92.352043
71243,77,54205,6.5,52.8,8,31.95173,-91.816093
71245,1618,23041,51.8,9.4,50,32.534103,-92.726168
71247,397,30938,45.1,14.5,54,32.273656,-92.722016
71250,84,-,69.1,32.7,10,32.954994,-91.583189
71251,3213,31275,38.7,14.1,308,32.220631,-92.67689
71253,101,25625,49.5,33.5,10,32.991202,-91.30944
71254,2192,19315,59.0,6.1,206,32.796481,-91.253379
71256,314,35481,31.2,8.5,20,32.94964,-92.721146
71259,670,48362,26.1,10.2,56,32.259266,-91.848657
71260,1150,41552,29.7,15.8,76,32.907919,-92.234961
71261,517,23917,53.8,4.8,80,32.772402,-91.698336
71263,3149,39563,37.8,13.9,596,32.871845,-91.425837
71264,501,42703,32.4,20.7,16,32.601281,-91.772528
71266,466,50076,19.5,18.5,20,32.694294,-91.504067
71268,990,60714,17.0,19.1,52,32.346067,-92.73702
71269,4373,34173,39.6,12.4,936,32.440635,-91.793784
71270,12121,32729,42.1,14.0,3632,32.489856,-92.643874
71272,0,-,0,0,10,32.526867,-92.649341
71275,891,48385,30.6,19.2,72,32.511899,-92.816833
71276,49,52188,16.3,46,6,32.570267,-91.147816
71277,662,47313,33.0,5.9,20,32.943343,-92.550972
71279,20,-,100,68.8,14,32.487355,-91.857122
71280,1488,51055,22.9,24.8,138,32.717701,-92.101204
71282,3724,28995,43.9,7.9,732,32.358981,-91.181064
71286,139,38194,20.8,13.6,26,32.659214,-91.198986
71291,12991,46272,26.9,15.6,4024,32.565188,-92.173211
71292,7843,36401,34.5,14.5,902,32.396681,-92.214761
71295,5081,32575,43.0,9.4,2472,32.14729,-91.707255
71301,8257,32843,38.9,9.5,9232,31.274156,-92.467107
71302,5400,28901,43.4,9.8,1170,31.197018,-92.37022
71303,8541,47053,23.0,17.6,1450,31.281321,-92.547344
71322,2267,35754,36.5,12.5,272,30.871119,-92.175559
71323,356,33750,29.0,33.0,20,31.267741,-92.211702
71325,390,22443,51.8,12.2,30,30.999205,-92.322145
71326,439,33151,41.4,18.0,16,31.777078,-91.603933
71327,1462,44085,34.1,17.3,102,30.991981,-92.001383
71328,2572,61369,25.5,28.2,94,31.3551,-92.175517
71331,357,37321,25.2,18.5,16,31.256365,-92.113041
71333,251,19750,67.3,2.1,14,30.909986,-92.07187
71334,3347,24184,51.6,9.5,318,31.663443,-91.558351
71336,628,40286,39.8,13.9,32,32.027122,-91.591595
71339,53,-,0,129.1,12,31.013823,-91.932294
71340,337,28125,44.8,20.7,32,31.759812,-91.80805
71341,1188,45395,30.4,16.8,72,31.06543,-92.168056
71342,2765,30358,42.3,11.1,396,31.605159,-92.140729
71343,2979,33281,38.6,13.5,576,31.520809,-91.899171
71345,39,-,100.0,49.3,8,30.728356,-91.975451
71346,1006,43145,30.6,17.4,94,31.118246,-92.374928
71350,1868,44525,34.7,14.2,186,31.067691,-92.074182
71351,4122,29755,43.0,10.8,538,31.184246,-91.960829
71353,684,28382,40.5,11.4,20,30.832659,-91.923863
71354,757,41005,30.7,15.7,30,31.404457,-91.750053
71355,1235,40082,33.8,18.4,88,31.058389,-91.841208
71356,316,29000,45.2,20.3,14,30.815703,-92.040935
71357,731,23224,51.8,9.9,56,32.118991,-91.299302
71358,438,34667,42.1,8.7,30,30.69188,-91.870105
71360,12778,47089,25.3,16.6,7908,31.325173,-92.355426
71362,702,40611,21.5,17.1,116,30.899115,-91.96106
71366,706,22778,55.7,5.9,76,31.937216,-91.337058
71367,509,40759,35.8,13.1,16,30.881575,-92.298045
71368,566,26250,49.9,23.3,28,31.879707,-91.681882
71369,1010,24907,50.2,15.0,68,30.930023,-91.87706
71371,719,58340,23.0,11.4,76,31.681682,-92.255293
71373,2523,37662,38.8,9.5,334,31.313431,-91.608945
71375,493,17440,57.0,13.5,26,31.873718,-91.487345
71377,82,-,43.9,33.2,2,31.610604,-91.786272
71378,919,27212,48.7,11.9,50,31.942365,-91.708659
71401,84,115541,10.7,92.2,6,31.797481,-91.945921
71403,1493,55592,26.3,17.6,58,31.213288,-93.432754
71404,311,53472,28.7,33.1,14,31.747006,-92.751585
71405,2169,41779,27.0,8.0,140,31.409505,-92.40173
71406,27,-,33.3,59.2,8,31.733102,-93.504579
71407,354,24741,51.7,22.4,22,31.511005,-92.485916
71409,2165,41647,31.5,20.9,280,31.310753,-92.689221
71410,45,-,37.8,59.2,6,31.964808,-92.771461
71411,1309,27555,46.7,11.0,52,31.905455,-93.090534
71414,55,14688,63.6,54.2,6,31.82792,-93.023916
71416,384,30125,41.9,10.3,12,31.540434,-92.896951
71417,1965,33667,40.6,9.5,92,31.508204,-92.649646
71418,2455,28337,47.2,11.9,276,32.153952,-92.066771
71419,869,41417,34.5,14.7,44,31.81853,-93.71073
71422,624,39196,35.1,21.4,54,32.075286,-92.665698
71423,1640,49375,15.5,20.4,84,31.608231,-92.56839
71424,350,56204,19.4,19.2,22,31.203796,-92.696141
71425,82,40833,37.8,33.2,2,31.883638,-91.863599
71426,90,48750,32.2,14.1,2,31.498904,-93.459879
71427,157,25587,42.7,22.3,2,31.393954,-92.895939
71429,1153,48523,24.7,24.2,92,31.409171,-93.434636
71430,992,42423,24.9,13.3,120,31.045222,-92.495816
71432,458,42600,34.7,9.6,28,31.749577,-92.46771
71433,1567,45982,30.9,12.5,74,31.00118,-92.639215
71435,1280,36900,37.9,20.4,140,32.031741,-92.166355
71438,607,49922,23.1,23.1,40,31.123274,-92.824105
71439,681,44250,25.8,17.3,24,31.336817,-93.395725
71441,239,28011,48.1,28.7,10,31.951563,-92.15344
71446,8335,47226,25.7,15.7,3928,31.166711,-93.186912
71447,520,33095,39.2,5.7,44,31.439054,-92.812704
71449,3533,42589,32.2,16.5,1096,31.545133,-93.511491
71450,441,54583,30.8,23.4,30,31.777653,-93.415279
71452,32,-,18.7,88.8,2,31.582642,-92.945043
71454,992,32143,42.6,15.5,34,31.69142,-92.858382
71455,43,-,27.9,81.8,4,31.403448,-92.9895
71456,415,39375,40.2,22.1,18,31.642077,-92.978467
71457,10181,26314,48.0,9.1,6820,31.741703,-93.106492
71459,3503,40491,22.3,7.9,142,31.049318,-93.22389
71461,950,47500,29.0,14.5,24,31.117838,-93.290291
71462,681,34650,37.2,9.2,42,31.656767,-93.721339
71463,3084,35577,41.2,7.9,302,30.810055,-92.609872
71465,1072,37059,32.0,14.8,102,31.876829,-92.179143
71466,259,36891,24.3,8.4,12,31.215147,-92.748626
71467,1662,41228,29.8,12.3,66,31.563329,-92.387104
71468,374,34875,32.3,24.9,20,31.480849,-93.148903
71469,907,40022,34.6,8.5,152,31.694472,-93.270631
71472,133,-,31.5,23.7,4,31.168851,-92.787163
71473,163,46042,30.6,24.7,6,32.060376,-92.436094
71474,216,62857,12.9,26.1,24,31.274616,-93.013045
71479,344,44338,25.0,17.5,32,31.848859,-92.367977
71480,219,37292,42.5,22.9,14,31.863388,-92.290978
71483,3541,27387,44.9,13.4,976,31.892384,-92.657875
71485,818,64926,22.0,28.5,76,31.156749,-92.542333
71486,2103,35554,37.9,11.2,152,31.650584,-93.618811
71601,5576,30350,41.1,3.4,1828,34.17938,-91.892483
71602,6473,42656,29.6,14.8,1180,34.266229,-92.145367
71603,12794,40213,33.5,11.6,1972,34.121075,-92.088127
71630,243,35724,36.2,14.9,22,33.633558,-91.223589
71631,178,27841,41.6,16.6,6,33.580025,-92.264958
