id,state,county,rate
14560,864,58000,9.7
14561,1126,65850,7.5
14564,5779,98560,10.8
14568,2115,79805,6.8
14569,2619,55994,24.7
14571,456,47632,22.2
14572,2151,49356,23.9
14580,20939,77159,12.7
14585,60,48750,26.7
14586,4143,82076,14.4
14588,64,-,14.1
14589,2978,54896,22.9
14590,2130,43827,25.4
14591,637,56932,16.6
14592,111,60625,0
14604,1442,16764,60.8
14605,4581,21047,55.7
14606,11342,41158,29.7
14607,9515,42589,31.4
14608,5142,20761,59
14609,17532,42012,29
14610,6908,62923,17.4
14611,6686,25772,48.8
14612,15008,59034,20.2
14613,4853,31169,39.8
14614,53,-,28.3
14615,7054,38135,29.2
14616,12149,47096,20.2
14617,9483,64589,16.7
14618,8440,93309,11.8
14619,5309,37383,32
14620,11232,41777,30.4
14621,12690,26104,48.3
14622,5536,50953,17.3
14623,8598,49972,22.8
14624,13979,64645,12.3
14625,4354,76642,12.5
14626,12853,58330,18
14627,0,-,0
14701,16728,37883,35.7
14706,2646,51941,20.7
14709,596,47115,23.1
14710,1340,54314,13.1
14711,746,46375,23.9
14712,1414,51667,21.3
14714,208,48409,20.2
14715,1133,39957,30.3
14716,852,39400,33.8
14717,235,36528,42.6
14718,887,56580,18.7
14719,1352,46146,29.1
14720,379,35250,42.7
14721,73,39063,38.4
14722,118,115673,0
14723,422,54038,21.8
14724,858,50417,16.1
14726,585,37569,31.3
14727,2174,49430,23.2
14728,423,42404,27.2
14729,419,61971,11
14731,589,56696,24.1
14732,46,58750,6.5
14733,1575,42117,31
14735,1180,37844,29.1
14736,106,46111,15
14737,1752,47321,23.7
14738,1499,45160,16.4
14739,1195,40288,29.6
14740,496,53966,22.3
14741,829,56012,22
14742,85,-,21.2
14743,759,46691,28.1
14744,455,52188,14.1
14747,921,45150,28.8
14748,277,26563,47.3
14750,2058,53519,23.5
14752,144,-,58.3
14753,491,34191,33.4
14754,277,46550,22.4
14755,1237,47682,24.2
14756,48,39211,22.9
14757,1306,51389,24.6
14760,8068,43065,29.1
14767,674,45000,26.4
14769,408,45682,30.6
14770,1093,59276,20.7
14772,1481,41494,26.1
14774,31,60417,3.2
14775,1019,45104,27
14777,254,44091,16.1
14778,0,-,0
14779,2726,33059,39.1
14781,785,44491,23.1
14782,918,44674,28.9
14783,143,31458,40.6
14784,280,44375,30.7
14787,2057,46964,25.3
14788,91,-,28.6
14801,2105,49561,25.6
14802,345,35125,44.4
14803,444,45000,25.7
14804,536,58864,16.8
14805,417,56563,25.4
14806,858,53403,23.3
14807,1234,53430,22.8
14808,200,55781,21
14809,968,46111,22.7
14810,5048,41061,29.8
14812,1174,52303,23
14813,1056,46339,31.4
14814,644,77330,7.7
14815,386,49167,28
14816,144,61528,4.2
14817,842,46901,13
14818,971,59972,14.6
14820,313,49063,23.9
14821,1284,51466,18.8
14822,481,44110,23.5
14823,1476,51406,23.8
14824,241,41920,26.2
14825,331,67344,20.8
14826,805,44375,23.8
14827,97,62716,0
14830,8619,54079,22.8
14836,331,74125,8.7
14837,2170,49615,21.5
14838,821,57578,18.7
14839,274,49583,14.5
14840,1378,53036,21.3
14841,276,45152,38.4
14842,330,39483,22.7
14843,5324,44792,26.4
14845,8777,62041,16.7
14846,355,48958,23.9
14847,1012,46429,23.4
14850,24673,51564,28.5
14853,0,-,0
14854,21,-,0
14855,305,49779,23.3
14856,90,-,63.3
14858,567,47875,24.2
14859,321,56750,20.6
14860,537,48558,21.2
14861,590,44808,21.7
14864,529,54792,24.2
14865,1123,41542,31.9
14867,2366,61791,21.3
14869,490,52414,21.5
14870,4251,61846,16.3
14871,1906,65700,18.6
14872,291,57188,12
14873,998,50183,22.4
14874,139,48438,20.1
14877,170,53333,24.7
14878,242,65313,18.1
14879,896,54063,17.1
14880,609,51250,19.6
14881,113,115495,11.5
14882,1693,67940,11.6
14883,1800,44659,27.1
14884,116,55000,18.1
14885,266,56071,18.4
14886,3061,65750,17.2
14889,644,51932,22.6
14891,1783,46406,27.3
14892,3264,41010,29.5
14893,3,-,0
14894,514,44821,26.5
14895,4239,43888,27.9
14897,329,46016,24.6
14898,640,41439,19.9
14901,5363,29072,45.1
14903,3133,57670,22.5
14904,6439,42494,28.9
14905,3871,53030,20.9
15001,13313,54570,24
15003,5127,44118,25.8
15004,117,42212,7.7
15005,4052,69718,16
15006,193,100233,9.3
15007,171,61888,2.9
15009,6411,61292,18.6
15010,11141,53896,23.3
15012,6516,61380,18.4
15014,1367,42455,29.3
15015,471,108958,6.7
15017,7525,62640,19.6
15018,341,-,29.9
15019,691,45450,24
15020,114,-,12.3
15021,3090,54310,21.1
15022,4381,43954,25.7
15024,3675,61869,15.8
15025,6772,54970,22.2
15026,1345,70243,13.3
15027,982,54773,25.1
15028,63,45625,14.3
15030,507,40417,29.2
15031,212,-,52.4
15033,2005,37314,38.8
15034,912,37500,34.4
15035,975,43750,26.8
15037,4532,60720,19.2
15038,108,66406,25
15042,3773,60759,15.8
15043,726,71042,13.7
15044,10582,95289,12.2
15045,2029,37786,30.2
15046,1008,70469,10.6
15047,35,57604,0
15049,472,46750,30.5
15050,972,54662,17.9
15051,204,59643,10.3
15052,1442,57254,12.8
15053,61,47125,13.1
15054,180,30982,28.9
15055,584,42386,12.8
15056,533,46336,29.7
15057,5826,79216,14
15059,1646,33661,34.9
15060,286,56875,14.7
15061,5193,52272,25.1
15062,3660,38777,34.5
15063,4714,56927,19.2
15064,123,54688,8.9
15065,4889,54387,20.1
15066,5420,47292,24.9
15067,996,41700,29.3
15068,16687,51111,24.7
15071,4560,69619,10.8
15074,3722,45927,24.4
15075,70,-,35.7
15076,416,41500,27.9
15077,48,22500,54.2
15078,171,55329,34.5
15081,198,55625,16.1
15082,51,74013,0
15083,355,36563,32.1
15084,4511,41821,26.7
15085,3363,62407,19
15086,116,61488,0
15087,70,83333,8.6
15088,184,42000,17.4
15089,2880,54632,24
15090,9073,109710,7.9
15101,9903,84157,13.3
15102,12399,74383,12.9
15104,3839,27648,48
15106,9377,50691,27.7
15108,17175,72337,14.9
15110,2280,24390,50.5
15112,1427,28869,43.5
15116,6245,75301,11
15120,8308,43962,29.7
15122,8724,47578,28.5
15126,3162,73973,15.1
15129,4449,68705,14.2
15131,3747,55214,16.7
15132,9925,30273,45.2
15133,3019,47409,26.9
15135,2181,55220,22.2
15136,9568,48866,27.9
15137,4668,41657,30
15139,3093,64635,16.6
15140,1498,35250,35.9
15142,514,161750,7.4
15143,8183,98109,10.5
15144,1890,51096,21.6
15145,3255,39005,35.4
15146,12592,59746,19.1
15147,8085,48463,23.6
15148,1269,31203,41.2
15201,6196,56897,19.5
15202,9869,48363,24.6
15203,5257,51306,26.3
15204,3495,41463,31.4
15205,10452,55115,21.3
15206,14131,41899,32.1
15207,5068,44894,33.6
15208,4510,35747,38.6
15209,5589,55248,19.5
15210,10873,36991,32.9
15211,5525,51833,23.5
15212,12913,43208,32.8
15213,9777,20431,56.7
15214,6187,41949,31.2
15215,5367,68797,19
15216,10634,57881,18.4
15217,11862,73294,20.8
15218,6732,50785,23.2
15219,5327,22799,53.8
15220,7931,68314,16.5
15221,16067,39736,32.7
15222,2364,95217,21.5
15223,3068,51963,25.9
15224,5453,43523,28.9
15225,612,42763,29.1
15226,6029,54441,19.4
15227,11802,56744,21.5
15228,7224,95000,12.9
15229,6162,63859,16.5
15232,6110,51829,26.8
15233,1352,46319,27.5
15234,6306,56316,17.7
15235,14962,56967,19.1
15236,12446,61762,16.8
15237,18102,77712,13.8
15238,5321,89207,13.5
15239,8549,69762,13.5
15241,7653,113998,8
15243,5733,82238,13.8
15260,0,-,0
15290,0,-,0
15301,20055,52376,22.9
15311,646,67333,11.9
15312,1421,69306,13.9
15313,158,54722,13.9
15314,1608,48468,35.1
15315,293,50750,30.6
15316,34,46875,17.6
15317,14967,84858,10.3
15320,2325,43494,31.1
15321,625,64063,17.9
15322,835,55662,18.1
15323,1741,58205,19.1
15324,293,35938,31.7
15325,171,-,43.9
15327,604,50278,30.5
15329,525,69509,13.2
15330,2077,79695,10.7
15331,288,32400,24.6
15332,3782,58147,17.2
15333,905,46908,26.6
15334,58,42500,20.6
15337,207,62083,11.6
15338,677,51313,23.1
15340,500,78214,14.4
15341,341,59028,17.6
15342,2077,52344,17.9
15344,598,61667,16
15345,587,47813,33.5
15346,228,31250,33.4
15347,271,-,24
15348,132,42115,18.2
15349,752,58452,17.8
15350,155,62212,27.1
15351,371,31773,21.9
15352,366,47692,20.8
15357,652,43606,13.8
15358,331,-,31.2
15359,85,77813,17.6
15360,678,66034,13.2
15362,301,48281,22.2
15363,275,41446,17.8
15364,264,79286,8.4
15366,102,-,36.2
15367,2928,129063,5.1
15368,143,35772,25.2
15370,5039,56122,23.4
15376,629,55673,18.8
15377,258,57794,25.3
15378,54,-,0
15379,56,55500,23.3
15380,243,50417,28.8
15401,13585,38652,34.5
15410,425,55042,26.3
15411,316,47857,27.2
15412,204,49000,27.4
15413,230,36686,27.4
15417,3552,43575,28.9
15419,1669,26354,49.7
15420,72,23500,70.8
15421,30,-,0
15422,48,-,70.9
15423,854,69219,11.9
15424,912,33750,36
15425,8076,38654,33.6
15427,497,45125,29.4
15428,750,57083,15
15430,109,43125,48.6
15431,1727,37210,30.2
15432,201,32708,31.9
15433,320,43750,27.5
15434,111,43281,27
15435,230,-,14.3
15436,1058,42692,29.5
15437,947,49830,25.7
15438,728,50000,28.9
15440,91,59236,0
15442,820,45161,27.5
15443,53,30363,41.5
15444,153,17324,62.7
15445,1163,52853,24.6
15446,224,33971,37.9
15449,143,50905,15.4
15450,52,-,50
15451,424,35986,38
15455,175,49315,21.7
15456,1094,38047,38.4
15458,929,40739,31.8
15459,608,41364,35
15460,34,29250,20.5
15461,1755,30075,44.9
15462,132,-,44.7
15463,0,-,0
15464,572,51111,32.4
15466,183,48393,25.2
15468,965,37029,31.5
15469,907,47952,23.5
15470,267,61031,11.2
15472,64,-,42.2
15473,1673,52043,23.2
15474,727,52461,22.3
15475,419,54875,25.5
15477,381,51563,21
15478,2517,41942,32.7
15479,832,51436,22.8
15480,746,42900,25
15482,182,43750,28
15483,189,45208,13.8
15484,47,68203,8.5
15486,896,55000,25.3
15489,136,39833,34.6
15490,279,-,22.6
15492,74,22857,66.2
15501,6501,47001,26.3
15502,56,89722,0
15510,0,-,0
15520,103,40096,26.3
15521,679,49813,25.3
15522,4868,50417,23.6
15530,2105,50996,21.3
15531,1643,42841,25.7
15532,64,41042,9.4
15533,573,38603,34.3
15534,412,45625,27.9
15535,822,43750,24.5
15536,172,58500,23.9
15537,3309,46825,25.2
15538,307,51806,20.9
15539,242,66042,27.7
15540,126,38750,31
15541,1422,55268,21.2
15542,435,49598,20.9
15545,1078,41940,24.8
15546,87,62243,14.9
15547,181,37656,23.7
15550,698,48333,22.9
15551,324,52174,18.2
15552,2240,48227,25.4
15554,960,50217,29
15557,1422,51116,20.3
15558,879,41477,34.1
15559,769,50042,22.3
15560,74,47500,13.5
15561,78,57813,19.2
15562,64,80625,25
15563,1232,49000,22.4
15564,28,58333,42.9
15601,24641,56424,23.1
15610,1516,62436,22.9
15611,373,30586,22
15612,166,34295,21.7
15613,5927,54597,19.9
15615,74,65185,9.5
15616,0,-,0
15617,154,48750,22
15618,1004,42232,25.6
15620,340,39653,22.4
15621,30,-,0
15622,541,52961,27
15623,267,52933,21.3
15624,98,58387,25.5
15625,57,-,24.6
15626,2634,61151,20.7
15627,2809,48199,22.8
15628,258,51757,24
15629,339,41920,27.4
15631,437,38693,32.9
15632,3847,70301,15
15633,173,-,46.2
15634,158,-,37.3
15635,96,70403,28.1
15636,1422,118629,6.4
15637,680,64333,18.4
15638,135,52756,37
15639,892,68571,13.2
15641,212,46429,18.4
15642,18066,70473,14.3
15644,8261,54290,20.4
15646,74,53500,33.8
15647,129,64813,0
15650,11245,52790,25.2
15655,148,-,10.2
15656,4315,55025,22.6
15658,4015,53705,18.9
15660,164,73750,0
15661,263,23281,52.1
15662,90,-,0
15663,238,36731,22.6
15665,595,35842,20.4
15666,6947,52365,20.8
15668,5338,93106,7.9
15670,1616,60833,17.9
15671,306,69750,18
15672,1455,60590,21.3
15673,570,53017,23.6
15675,369,54479,19.5
15676,250,-,42.8
15677,165,54750,13.9
15678,247,51250,12.2
15679,1097,50433,20.5
15680,72,45250,23.6
15681,1818,49362,19.8
15683,3463,50074,25.1
15684,266,44286,2.6
15686,372,57791,29.6
15687,488,53864,16
15688,440,49167,25.5
15689,112,-,31.2
15690,3790,42652,29
15691,40,-,100
15692,535,55673,22.3
15693,66,-,0
15695,199,-,34.2
15696,157,60495,8.3
15697,1406,50635,18.4
15698,269,67344,19.4
15701,13537,43874,33
15710,85,74219,30.6
15711,209,55298,17.7
15712,69,37321,26.1
15713,138,23516,91.3
15714,1999,45269,24.3
15715,196,44706,17.9
15716,255,42750,42.8
15717,4090,48167,21.6
15721,94,44500,19.2
15722,951,44556,25.6
15723,19,-,0
15724,884,41818,25.9
15725,617,54010,18.3
15728,1413,41276,27.5
15729,580,36830,40.8
15730,27,-,40.7
15731,257,54230,12.8
15732,651,57679,16.8
15733,65,25625,49.3
15734,154,31583,32.5
15736,348,60765,17.5
15737,43,-,7
15738,112,36250,34.9
15739,161,47109,19.2
15741,23,56875,0
15742,337,44205,25.9
15744,66,48182,19.7
15745,55,75250,9.1
15746,56,-,23.2
15747,807,43098,27.7
15748,2704,49040,25.8
15750,136,31129,14
15752,18,-,100
15753,186,44423,25.3
15754,174,71115,9.2
15756,118,43625,22.1
15757,627,44297,30.2
15759,1098,56932,21
15760,61,37917,34.5
15761,45,53417,37.8
15762,376,66000,13.1
15764,90,49583,10
15765,709,63482,14.3
15767,5920,42577,29.8
15770,80,68750,25.1
15771,377,47841,21.7
15772,570,41806,25.7
15773,186,50417,19.9
15774,1204,58385,12.3
15775,305,45841,21.6
15776,26,31875,38.5
15777,71,34219,29.6
15778,58,41875,24.1
15779,182,63977,3.8
15780,79,62750,27.9
15781,41,45313,21.9
15783,54,48750,14.8
15784,23,46875,17.4
15801,7764,49424,26.6
15821,61,43393,22.9
15823,599,50129,17.3
15824,2188,48333,25.1
15825,3643,51208,24.8
15827,97,51875,22.7
15828,122,40000,21.3
15829,576,48958,16.6
15832,137,39464,24.1
15834,1966,40833,31.3
15840,879,52768,23.9
15841,119,38250,25.2
15845,1386,47365,27.9
15846,1388,54045,15.8
15847,131,36058,27.5
15848,380,40481,26.6
15849,482,51944,19.6
15851,2707,42227,25.1
15853,2875,49601,26.9
15856,372,56731,14.2
15857,5610,49279,19.9
15860,496,48839,23.2
15861,71,28828,33.8
15863,129,37656,34.1
15864,666,48500,23.8
15865,599,37917,30.7
15866,98,52143,23.4
15868,615,48705,18.2
15870,516,55750,23.7
15901,2029,14675,69.7
15902,5202,31449,41.7
15904,6404,55056,21.9
15905,9243,51813,22.9
15906,5061,31714,39.9
15909,2240,49286,23.9
15920,312,60000,16.1
15921,46,38500,10.9
15922,69,39464,41.9
15923,599,52292,17.2
15924,438,50000,17.3
15926,1078,46379,24.5
15927,449,48705,33.6
15928,890,47074,18.2
15929,38,-,79
15930,62,-,42
15931,3609,55275,18.2
15934,56,96818,0
15935,1277,53188,19.9
15936,610,40526,21.4
15937,302,50167,20.2
15938,932,52500,16.5
15940,674,63833,21.1
15942,898,52685,18.6
15943,1560,46917,25.1
15944,1281,50129,23
15945,53,36625,28.3
15946,2841,52052,24.9
15948,240,36833,45.4
15949,212,43929,16.1
15951,247,30699,22.7
15952,656,56625,24.1
15954,974,45039,29.1
15955,900,47357,30.6
15956,1099,39856,30.6
15957,253,49107,13.1
15958,858,58984,15.3
15960,234,33707,31.2
15961,343,44125,25
15962,55,56250,23.6
15963,4670,42565,26.5
16001,17694,52423,26
16002,6003,68230,14.2
16020,441,46146,17.9
16022,155,51250,21.9
16023,2008,43838,31.4
16024,101,56875,19.9
16025,2132,66934,13.3
16027,99,69375,13.1
16028,827,40040,33.9
16029,301,46607,21.6
16030,122,53000,24.6
16033,2568,67981,16
16034,720,54103,18.5
16035,49,77361,0
16036,88,48125,35.2
16037,1798,76855,12.1
16038,1395,57702,17.9
16040,375,45903,24.3
16041,781,50190,23.5
16045,493,42411,25.2
16046,6065,108789,6
16048,61,60694,18
16049,1230,49722,24.7
16050,622,48676,25.7
16051,1195,55938,22.4
16052,1003,62887,17.6
16053,1847,69207,13.7
16054,161,44107,24.9
16055,3368,82157,11.4
16056,1997,56082,21.1
16057,4725,47909,29.3
16059,3180,73682,11.8
16061,1013,57212,21.2
16063,3053,51783,14.6
16066,11458,101449,6.9
16101,14107,39002,36
16102,2483,44213,30.1
16105,6598,62529,16.6
16110,162,65500,22.9
16111,507,42621,20.3
16112,625,52039,25.4
16113,201,68750,9.5
16114,255,48958,20.8
16115,1211,54208,19.1
16116,1082,45658,23.6
16117,7296,50248,21.3
16120,811,52448,19.2
16121,2021,30045,40.1
16123,768,73125,17.2
16124,765,47799,21.3
16125,7021,47251,23.2
16127,5434,53333,18.7
16130,872,46700,23
16131,324,54559,18
16132,144,-,28.5
16133,592,55446,18.2
16134,1698,45351,25.7
16136,340,52885,18.8
16137,4414,54245,19.7
16140,17,-,41.2
16141,739,52039,24
16142,2129,52188,19.4
16143,1244,44631,26.5
16145,1086,49464,20.3
16146,6099,32493,40
16148,7218,54947,18.1
16150,2936,50043,20.9
16151,39,-,20.5
16153,1073,53819,19.8
16154,1128,56009,27.6
16155,51,25625,47.1
16156,1143,55304,19.6
16157,1295,48359,25.4
16159,1944,52619,14.8
16160,379,45417,28.5
16161,411,30795,38.7
16201,7608,43535,27.1
16210,350,46719,21.9
16212,144,33214,34.7
16213,52,48750,36.5
16214,4048,33656,41.5
16217,35,32639,22.9
16218,401,50491,19.7
16222,899,47188,28.9
16223,77,35313,39
16224,490,49444,17.6
16226,3504,42589,29.9
16228,211,48750,15.2
16229,2141,59657,15.4
16230,153,41250,28.1
16232,1681,46742,20.1
16233,508,41167,26.5
16235,532,57143,16.5
16236,87,31696,39.1
16238,187,60139,22.5
16239,453,38264,25.2
16240,595,43802,23.1
16242,1946,44048,27.4
16244,118,51944,16.1
16245,115,34464,33
16246,90,55833,13.3
16248,1288,40500,33.6
16249,735,55313,22.9
16250,186,21429,63.4
16253,39,50250,7.7
16254,1299,49129,22.6
16255,662,48854,21.3
16256,576,38333,25.3
16258,847,49219,20
16259,777,48661,24.9
16260,123,67250,12.2
16262,1063,56125,15.1
16263,142,58438,43.6
16301,6588,42108,29.3
16311,184,56250,19.5
16312,3,-,0
16313,692,42159,26.8
16314,2182,54565,18
16316,2464,54852,17.3
16317,508,54250,15
16319,533,57448,11.8
16321,34,37500,23.5
16322,50,42500,36
16323,6759,45108,25.4
16326,164,47381,15.9
16327,1194,48571,21.2
16328,37,47917,5.4
16329,219,52232,30.1
16331,23,63750,13
16333,139,39792,28.8
16334,140,52500,15
16335,11554,43835,29.3
16340,744,47976,24.7
16341,786,45714,19.2
16342,785,53021,19.7
16343,236,38158,34.3
16344,179,48750,23.4
16345,1471,57869,11.3
16346,1428,48750,23.5
16347,987,41658,29.2
16350,959,43384,24.4
16351,662,39457,31.3
16352,110,51250,11.9
16353,1091,36875,30.7
16354,4504,42039,29.2
16360,558,52500,19.2
16361,15,51875,20
16362,475,51625,24.6
16364,447,57292,14.6
16365,8076,46086,24.5
16370,69,34583,37.6
16371,1326,39559,28.1
16372,218,48125,29.3
16373,1293,51250,21.6
16374,806,47391,17.7
16401,1747,50453,22.9
16402,342,48000,25.2
16403,2402,53115,19.9
16404,1263,50179,21.6
16405,293,42639,30
16406,1234,52400,19.9
16407,4314,47412,28.6
16410,620,59063,18.2
16411,656,48750,30.3
16412,4217,52392,23.5
16415,3349,90676,10.5
16416,70,35278,31.4
16417,3176,51089,20.4
16420,227,43264,27.4
16421,950,57308,24.3
16422,141,26641,42.5
16423,1737,49544,19
16424,2040,47172,24.5
16426,1545,53165,12
16427,60,38750,38.3
16428,4967,56747,19.1
16433,2073,52526,18.8
16434,935,42411,19.4
16435,727,53350,28.4
16436,200,38250,23
16438,3144,49579,22.8
16440,386,53750,25.1
16441,4002,63631,19.2
16442,1060,61368,12.9
16443,488,47778,24.1
16444,0,-,0
16501,1418,10873,90.1
16502,6789,31351,37.5
16503,5968,22961,53.9
16504,6404,41917,25.9
16505,7561,56314,20.2
16506,10024,59315,17.1
16507,3795,31710,41.6
16508,6944,46604,22.2
16509,11991,55665,19.8
16510,10003,52081,24.7
16511,4865,49399,23.7
16546,0,-,0
16563,0,-,0
16601,13616,42315,31.2
16602,12445,39155,33.2
16611,1066,50313,19
16613,550,57292,15
16617,1183,57153,21.5
16619,159,37292,32.7
16620,113,33594,20.4
16621,275,47917,23.3
16622,83,65469,22.9
16623,210,46667,27.6
16624,80,61389,18.8
16625,1571,38244,31.2
16627,833,47434,24.4
16630,1840,45816,25.9
16631,33,52750,21.2
16633,95,41250,27.4
16634,155,50625,27.1
16635,5167,50433,21.1
16636,311,59306,20.9
16637,909,47654,20.4
16638,12,58750,24.9
16639,573,38920,20.1
16640,331,50625,12.3
16641,1025,46193,27.6
16645,66,64375,22.7
16646,952,50357,19.7
16647,326,52778,14.7
16648,6174,55496,18.1
16650,705,47375,25.2
16651,1363,40160,25.8
16652,5769,45798,26.4
16655,672,51373,22
16656,479,40329,23.9
16657,521,47721,24.4
16659,124,48750,21.8
16661,349,39250,32.3
16662,2353,52019,20.2
16664,712,54457,20.5
16665,120,35417,23.3
16666,1265,46856,19.6
16667,531,46202,21.1
16668,1507,47394,29
16669,852,52941,19.1
16671,209,50694,21.5
16672,102,70313,16.7
16673,2172,50188,20.7
16674,266,44286,22.9
16677,111,37958,38.7
16678,1071,45494,28.5
16679,348,35909,36.2
16680,173,53750,13.3
16683,152,60000,23
16685,70,41042,27.2
16686,5199,49921,21
16689,184,42885,20.7
16691,132,36750,28
16692,282,43864,23.7
16693,1548,49500,21.8
16695,431,46607,24.6
